pidp,eta_hat,wgt
1496742571,0.034524734,0.838739097
1496742571,0.127502353,0.781000733
1496742571,0.021543176,0.729494631
1496742571,-0.024402119,0.701540232
1496742571,-0.314152477,0.699311197
1496742571,-0.235170608,0.668723524
1496742571,0.106644122,0.651063919
1496745287,-0.025012721,1.079477072
1496745287,0.091750923,1.046298862
1496745287,-0.009855824,1.034429908
1496745287,0.048145462,1.003983021
1496745287,-0.000889921,1.144878387
1496745287,-0.014520901,1.068304658
1496745287,0.386589365,1.02546227
1496745287,-0.51265349,0.979804575
1496745291,-0.006024,0.990266263
1496745291,0.069314707,0.971850991
1496745291,-0.078237688,1.000738382
1496745291,0.014017914,1.03187108
1496745291,-0.203798776,1.117839932
1496745295,0.122681072,0.990266263
1496745295,0.136255773,0.971850991
1496745295,0.045513751,0.96362412
1496745295,0.027206136,0.941821516
1496745295,-0.219709931,1.071928024
1496745295,-0.067665768,1.046117067
1496746647,-0.113090791,1.135085344
1496746647,0.085001667,1.091005802
1496746647,-0.390857972,1.074495196
1496746647,0.060684654,1.057508588
1496746647,0.215634212,1.18490088
1496746647,0.093466981,1.112609982
1496746647,-0.095149275,1.053763866
1496746651,-0.080739962,1.168105006
1496746651,0.019177013,1.135572672
1496746651,-0.361766439,1.118387699
1496746651,0.069490723,1.100707173
1496746651,0.09766999,1.21556437
1496746651,0.012835925,1.141402602
1496746651,-0.069769765,1.088696361
1496746655,-0.122059843,1.084144354
1496746655,-0.007398782,1.053950429
1496746655,-0.314195082,1.040892005
1496746655,0.081602362,1.032568455
1496746655,0.123200714,1.162431002
1496746655,0.118764875,1.100387454
1496746655,-0.001047901,1.047472596
1496748007,0.03237303,1.273182869
1496748007,0.131552414,1.214006543
1496748007,0.068963502,1.155076385
1496748007,0.117639431,1.099601507
1496748007,0.445675945,1.27675426
1496748007,0.187507897,1.219406724
1496748007,0.04024275,1.15091002
1496748007,0.032526649,1.094482183
1496748007,0.398451253,1.107705235
1496748007,-0.031090416,1.088253617
1496748007,-0.057591804,1.116262317
1496748007,-0.280266165,1.109359145
1496748687,-0.343086331,1.170732021
1496748687,-0.042199488,1.122146487
1496748687,-0.236686108,1.071181536
1496748687,-0.385381465,1.024225831
1496748687,0.390408548,1.198343039
1496748687,-0.220170305,1.111374497
1496748687,-0.102144746,1.042135954
1496748687,-0.07587353,0.97379154
1496748687,-0.095142581,0.939608574
1496748687,-0.3051151,0.925281286
1496748687,0.419688148,0.891960561
1496748691,-0.334125494,1.159772992
1496748691,-0.05929108,1.111642241
1496748691,-0.24517016,1.061154366
1496748691,-0.39828252,1.014638186
1496748691,0.398580749,1.188460112
1496748691,-0.236070375,1.102208853
1496748691,-0.060982199,1.03975606
1496748691,-0.128285742,0.97156769
1496748691,-0.117040362,0.937462747
1496748691,-0.339618262,0.938905895
1496748691,0.418936741,0.905094504
1496750047,-0.089714737,1.301355362
1496750047,-0.689311144,1.299204588
1496750047,-0.37794151,1.284853101
1496750047,0.129751553,1.271706581
1496750047,0.025512916,1.436287761
1496750047,-0.111678396,1.453640223
1496750047,0.083954237,1.565212011
1496750047,0.069031409,1.591638565
1496750047,0.121813999,1.62103641
1496750051,0.064216827,1.499296308
1496750051,-0.671922566,1.496818423
1496750051,-0.368311358,1.538715839
1496750051,0.160102011,1.554627657
1496750051,-0.094401238,2.270759106
1496750051,-0.178521658,2.298193216
1496750051,-0.031180979,2.555392981
1496750051,0.113626552,2.738987684
1496750051,0.031423144,2.851725578
1496750727,-0.054292489,1.364229679
1496750727,-0.263139898,1.305019736
1496750731,-0.058136664,1.377881169
1496750731,-0.201272965,1.318078637
1496752087,0.015578832,1.168956041
1496752091,0.013443603,1.179957747
1496752091,0.360875985,1.133676052
1496752091,-0.019960293,1.088864923
1496752091,0.055812006,1.039826393
1496752091,-0.042789329,1.212978244
1496752091,0.040719214,1.158495307
1496752091,-0.03241251,1.110439301
1496752091,-0.039629903,1.055995703
1496752091,-0.081575387,1.049634457
1496752091,0.054588042,1.060173273
1496752091,-0.030906679,1.059141994
1496752091,0.193936226,1.066008806
1496753447,-0.032544955,1.229282856
1496753447,0.012367633,1.202352285
1496753447,-0.125365584,1.170981765
1496753451,0.113338626,1.230168462
1496753451,0.033736217,1.20321846
1496753451,-0.060762813,1.17182529
1496754127,-0.764219965,1.180456877
1496754131,-0.536272707,1.190518737
1496754135,-0.579686057,1.086634398
1496754139,-0.682720237,1.086634398
1496754143,-0.595272877,1.092091203
1496754807,0.157934136,1.169537187
1496754811,0.113807699,1.073791027
1496755487,-9.972046619,1.188656569
1496755487,2.068614448,1.140029073
1496755487,1.150683067,1.106002212
1496755487,0.964978831,1.059633493
1496755487,0.702772592,1.180763006
1496755487,0.793008251,1.112867355
1496755487,0.543018879,1.062983513
1496755487,0.615757048,0.999278426
1496755487,0.468381523,0.993258715
1496755487,0.392029173,1.024922013
1496755487,0.454035483,0.998942435
1496755487,0.403353989,0.98823595
1496756167,0.089225116,1.145206213
1496756167,-0.022995366,1.22384572
1496756167,0.035028166,1.226383924
1496756167,0.052922243,1.219940782
1496756167,-0.082870181,1.326679111
1496756167,-0.00952747,1.282396913
1496756167,0.2349847,1.347657442
1496756167,-0.139078069,1.322681546
1496758207,0.044802016,1.189243674
1496758207,0.289401759,1.13291347
1496758207,0.302103298,1.134012938
1496758207,0.246958247,1.112948775
1496758207,0.599712448,1.172837615
1496758207,0.711211531,1.112858415
1496758207,0.722177025,1.069390893
1496758207,-7.04143473,1.023171782
1496758207,2.184356645,0.987255394
1496758207,1.357944264,0.921166241
1496758207,0.449160908,0.897036433
1496758207,-0.299307834,0.87334758
1496758211,-0.035489632,1.191630483
1496758211,0.210561275,1.146823645
1496758211,0.230543927,1.147936583
1496758211,0.250963833,1.126613855
1496758211,0.59391123,1.174926281
1496758211,0.757097322,1.114840269
1496758211,0.649595809,1.080541372
1496758211,-6.967777028,1.033840418
1496758211,2.27315308,0.997549534
1496758211,1.323648132,0.937219203
1496758211,0.464281943,0.912668884
1496758211,-0.283006359,0.88856715
1496758215,0.097485932,1.074820757
1496758215,0.311835473,1.034406185
1496758215,0.34997158,1.038842082
1496758215,0.288834653,1.027449608
1496758215,0.6495833,1.140826225
1496758215,0.825650913,1.13214314
1496758215,0.616911741,1.150074124
1496758215,-7.084002763,1.136837959
1496758215,2.139432127,1.114318967
1496758215,1.199881334,1.059943676
1496758215,0.379774975,1.086473584
1496758215,-0.221315286,1.097544074
1496762287,0.112144905,1.401912808
1496762287,0.340536812,1.35667491
1496762287,0.515613113,1.308989882
1496762287,0.518516632,1.266082287
1496762287,0.374349343,1.448589444
1496762287,-0.36230313,1.377352476
1496762287,-0.252611391,1.316045284
1496762287,-0.219679242,1.280640125
1496762287,-0.01847775,1.267781854
1496762287,0.114380427,1.20772934
1496762287,-0.010762592,1.182682633
1496762287,-0.141491976,1.151450515
1496762291,0.031111813,1.317674518
1496762291,0.400107559,1.275154829
1496762291,0.42081513,1.230335236
1496762291,0.526667113,1.179771066
1496762291,0.386522859,1.328317285
1496762291,-0.341097043,1.262994885
1496762291,-0.236862099,1.198082924
1496762291,-0.155235969,1.14737606
1496762291,0.039365733,1.135855913
1496762291,0.162067651,1.07223165
1496762291,-0.041070259,1.049995065
1496762291,-0.187894906,1.022266865
1496762295,0.218304643,1.799463272
1496762295,-0.550225685,1.814679861
1496762295,-0.45506516,1.814001322
1496762295,-0.081961538,1.849327564
1496762295,-0.070380734,1.969172716
1496762295,0.283137853,1.899303079
1496762295,0.045472707,1.851438284
1496762295,0.236135201,1.83281219
1496762295,0.088818978,1.814409852
1496762295,0.530094063,1.728464603
1496762295,0.075092951,1.664586782
1496762295,-0.015701955,1.596379995
1496764327,-0.88094965,0.61792624
1496764327,-0.650937034,0.604508102
1496764327,-0.262021977,0.589136124
1496764327,-0.238763962,0.567498028
1496764327,0.143161961,0.510598361
1496764327,0.642890176,0.483157873
1496764327,-0.221276764,0.466989279
1496764327,0.179244374,0.443283767
1496764327,0.539083622,0.452987194
1496764327,0.209133781,0.51747936
1496764331,-0.84397018,0.673494458
1496764331,-0.594239181,0.658869684
1496764331,-0.301546094,0.642115295
1496764331,-0.221412604,0.618531346
1496764331,0.165501157,0.541544497
1496764331,0.696967925,0.51244092
1496764331,-0.038198809,0.491184205
1496764331,0.276165642,0.466250509
1496765007,0.029699036,1.329687953
1496765007,0.06845791,1.301503897
1496765007,-0.184018844,1.276440978
1496765007,-0.185056219,1.239413857
1496765007,-0.115294446,1.338307261
1496765007,-0.021565035,1.27503407
1496765007,0.120410176,1.202115655
1496765007,0.089487923,1.150160193
1496765007,0.25999804,1.134372592
1496765007,0.027010664,1.07232964
1496765007,-0.009053335,1.025426269
1496765011,0.05270278,1.395834327
1496765011,0.037204041,1.385092735
1496765011,-0.166083425,1.358420253
1496765011,-0.264268197,1.319015145
1496765011,-0.226133126,1.395511866
1496765011,-0.023710035,1.329534173
1496765011,0.104319074,1.261771917
1496765011,0.213490914,1.207238197
1496765011,0.141904733,1.190667152
1496765011,0.164729525,1.136154056
1496765011,0.011596209,1.095770001
1496765015,-0.001350232,1.251093984
1496765015,0.088239518,1.307408094
1496765015,-0.109767768,1.330659032
1496765015,0.310246262,1.372992873
1496765015,0.361880765,1.374230623
1496765015,-0.090840861,1.372625589
1496765015,0.329457764,1.341071248
1496765015,0.023142011,1.352501988
1496765015,-0.242156937,1.368842244
1496765015,-2.058943291,1.344804883
1496765015,0.050104433,1.355040073
1496765015,0.366206144,1.322190046
1496765019,-0.051410601,1.221900225
1496765019,0.123035675,1.212497115
1496765019,-0.024034274,1.234060168
1496765019,-0.146049024,1.25560379
1496765019,-0.049666862,1.334928989
1496765023,0.062196977,1.208528519
1496765023,0.106645539,1.199228287
1496765023,0.034925131,1.179248452
1496765023,-0.113424152,1.153105855
1496765023,-0.090831647,1.260495901
1496765023,0.037936177,1.259023666
1496765023,0.203912134,1.238876462
1496765023,0.058437392,1.212126374
1496765023,0.294173277,1.221085906
1496765023,0.005039007,1.184842587
1496765023,-0.131634876,1.193396211
1496768407,0.01506793,0.702381194
1496768407,0.0360585,0.690986872
1496768407,0.028644815,0.686208189
1496768411,0.137426114,0.780596495
1496768411,0.083273376,0.779025793
1496768411,-0.02891733,0.773638248
1496768415,0.099697581,0.775846124
1496768415,-0.013130578,0.817327857
1496768415,-0.046487034,0.847083151
1496768419,0.228310315,0.732817292
1496768419,0.173179665,0.731342733
1496768419,0.089403274,0.728505671
1496768423,0.138634039,0.723912776
1496768423,0.191349415,0.722456157
1496768423,0.14707288,0.719653547
1496769767,-0.378658205,1.376296997
1496769767,-0.278045407,1.337009549
1496769767,-0.249367213,1.296223521
1496769767,0.370158837,1.252198219
1496769767,0.125099354,1.365337729
1496769767,0.300063839,1.304011345
1496769767,0.183911411,1.233685017
1496769767,0.397234676,1.170733571
1496769767,0.182929948,1.184877753
1496769767,-0.169969652,1.196774483
1496770447,0.000633601,1.204353213
1496770447,0.070547462,1.154556155
1496770447,0.17295896,1.102119207
1496770447,0.069388334,1.053807259
1496770447,0.109103552,1.209678292
1496770447,0.057467829,1.157616973
1496770447,-0.005027756,1.155696988
1496770447,0.043102548,1.144678473
1496770447,-0.020326706,1.565452456
1496773847,0.022070555,1.138131261
1496773847,-0.056958704,1.090867043
1496773847,0.120379211,1.064219356
1496773847,0.219723892,1.036331773
1496773847,0.167564396,1.157904506
1496773847,0.150311628,1.087260604
1496773847,0.097110453,1.029713631
1496773847,0.093355924,0.976298213
1496773847,-0.165354031,0.996682048
1496773851,0.1209079,1.140407681
1496773851,-0.057401954,1.105135441
1496773851,0.042473496,1.078139067
1496773851,0.112628016,1.049886703
1496773851,0.086048558,1.159956694
1496773851,0.159664681,1.089187622
1496773851,0.162609161,1.038846254
1496773851,0.284835109,0.984957159
1496773851,-0.247245788,1.005521774
1496773855,0.079658691,1.050385237
1496773855,-0.00279845,1.017897367
1496773855,0.093606725,0.995486975
1496773855,0.144786925,0.976414561
1496773855,0.184193708,1.101173759
1496773855,0.191709193,1.042399645
1496773855,0.173912307,0.992230177
1496773855,0.191729663,0.946929395
1496773855,-0.202329235,0.995623946
1496773859,0.067558067,1.050385237
1496773859,0.026310534,1.017897367
1496773859,0.090676287,0.995486975
1496773859,0.16212578,0.976414561
1496773859,0.201326582,1.101173759
1496773859,0.226782673,1.042399645
1496773859,0.145161774,0.992230177
1496773859,0.121291485,0.946929395
1496773859,-0.183865203,0.995623946
1496775207,-0.263129254,1.200461745
1496775207,0.16273249,1.144166827
1496775207,-0.180833524,1.097251892
1496775207,0.209473146,1.036867619
1496775207,-0.226213578,1.261880755
1496775207,-0.478593168,1.175173402
1496775207,0.275825551,1.099744201
1496775207,0.299267981,1.041189551
1496775207,0.134490911,1.004640698
1496775207,-0.048808295,1.014727712
1496775207,0.068888348,1.008036256
1496775207,0.126918712,1.001802325
1496775211,-0.199473109,1.157243848
1496775211,0.134458701,1.102975607
1496775211,-0.118549772,1.057749629
1496775211,0.283657981,0.999539316
1496775211,-0.166878055,1.221810102
1496775211,-0.44469583,1.137856126
1496775211,0.211949975,1.070992827
1496775211,0.225810867,1.013968945
1496776567,0.080537369,1.282405496
1496776567,0.238925336,1.248536348
1496776567,0.223028412,1.203253269
1496776567,0.061875342,1.16902256
1496776567,0.247345817,1.280126333
1496776571,0.051082737,1.198237777
1496776571,0.243904625,1.166591525
1496776571,0.149483487,1.124280453
1496776571,0.19340273,1.092296362
1496776571,0.224036139,1.204807639
1496777247,-0.383915846,1.20362556
1496777247,-0.746383441,1.174735665
1496777247,0.901298362,1.154344916
1496777247,1.029366207,1.130217195
1496777247,0.62360487,1.193526268
1496777247,-0.034275326,1.120709062
1496777251,-0.451757506,1.137905955
1496777251,-0.741035394,1.125499964
1496777251,0.926565809,1.105963707
1496777251,1.035140364,1.082847238
1496777251,0.666374702,1.135833859
1496777251,-0.111840889,1.066536427
1496777259,-0.43036319,1.085914016
1496777259,-0.761972692,1.129612207
1496777259,0.960002356,1.152938128
1496777263,-0.292498537,1.097682834
1496777263,-0.764903415,1.085715413
1496777263,0.953800359,1.069762111
1496777263,1.07884814,1.101453066
1496777263,0.683693162,1.160865664
1496777263,-0.117626378,1.132913232
1496777267,-0.463013211,1.06794548
1496777267,-0.759778694,1.05630219
1496777267,0.894958256,1.04078114
1496777267,1.023906739,1.026767254
1496777267,0.786759919,1.098288059
1496777267,0.027283691,1.039668083
1496784047,-0.088933969,1.372268081
1496784047,0.212892479,1.337314606
1496784047,0.140844457,1.321234941
1496784047,-0.086143303,1.298126221
1496784047,0.009064142,1.553636432
1496784047,0.055604762,1.480182886
1496784047,0.002238631,1.418262482
1496784047,0.135512962,1.347955704
1496784047,0.457918841,1.236617327
1496784047,-0.065800294,1.184158444
1496784047,0.075354655,1.218820691
1496784051,-0.13002766,1.20200491
1496784051,0.232463025,1.161238551
1496784051,0.097309694,1.147275925
1496784051,0.016698795,1.127209902
1496784051,0.026575122,1.222449422
1496784051,0.091529258,1.164653897
1496784051,-0.133204527,1.125223041
1496784051,0.117813061,1.069442868
1496784051,0.565515365,1.054763317
1496784051,-0.01081754,0.990972757
1496784051,-0.034314866,0.940817058
1496784055,-0.11159901,1.23599577
1496784055,0.045166066,1.194076538
1496784055,0.119637401,1.183127284
1496784055,0.056575662,1.171530485
1496784055,0.116663856,1.476410389
1496784055,0.022102365,1.420684218
1496784055,0.053795388,1.381618261
1496784055,0.141044675,1.322250962
1496784055,0.65124503,1.216150999
1496784055,-0.036042495,1.203346252
1496784055,-0.021270757,1.155486345
1496784059,-0.276159243,1.349982023
1496784059,0.18877352,1.304197073
1496784059,0.044472488,1.292237997
1496784059,-0.009733198,1.279571772
1496784059,0.024758927,1.612568259
1496784059,0.095329526,1.551702857
1496784059,-0.09879185,1.495644927
1496784059,0.209150987,1.431378007
1496784059,0.555506688,1.316521525
1496784059,-0.005319484,1.283203959
1496784059,0.115917194,1.222592592
1496784727,-0.182169107,1.228144407
1496784727,2.938184537,1.184913278
1496784727,-0.734066818,1.142546535
1496784727,0.056180246,1.096073389
1496784727,-0.401399009,1.232039571
1496784727,-0.349927438,1.176700473
1496784727,-0.302036013,1.110602617
1496784727,-0.094505496,1.061824203
1496784727,-0.144727439,1.095823288
1496784727,-0.126069564,1.106825948
1496784727,-0.115745152,1.172323465
1496784727,-0.160853498,1.165073514
1496787447,3.124874051,1.209908485
1496787447,-0.584742285,1.175370693
1496787447,-0.355872043,1.127099633
1496787447,-0.207879597,1.084961534
1496787447,-0.170207554,1.238746643
1496787447,-0.610127444,1.172174096
1496787447,-0.110200215,1.111599922
1496787447,-0.735911466,1.049114108
1496787447,-0.341148461,1.01228714
1496787447,0.10431923,0.996851742
1496787451,3.212048914,1.14769268
1496787451,-0.649174004,1.114930868
1496787451,-0.30138277,1.069141984
1496787451,-0.136030543,1.029170632
1496787451,-0.145943078,1.210894704
1496787451,-0.591174851,1.145819068
1496787451,-0.110553834,1.094458222
1496787451,-0.764511461,1.032935977
1496787451,-0.462862009,0.996676803
1496787451,0.093163409,0.998211145
1496788127,0.13786674,0.994131625
1496788127,-0.005584279,0.987698257
1496788127,-0.131300775,1.009724498
1496788127,0.213429515,0.986908138
1496788127,0.114814595,0.804417849
1496788127,-0.537797305,0.787781894
1496788127,-0.225079317,0.766709387
1496788127,-0.247594311,0.728701711
1496788127,0.240649414,0.734088004
1496788127,0.0288507,0.703791022
1496788127,0.109989025,0.689713061
1496788127,0.01850614,0.679260552
1496788131,0.041042076,0.970668793
1496788131,-0.068731284,0.942452788
1496788131,-0.104443812,0.963469982
1496788131,0.241139453,0.94169879
1496788131,0.092604067,0.791296184
1496788131,-0.539266997,0.774931669
1496788131,-0.165512464,0.761719704
1496788131,-0.155251501,0.723959386
1496788131,0.19237992,0.729310632
1496788131,0.08656143,0.707663834
1496788131,0.13225726,0.693508446
1496788131,-0.050571411,0.682998478
1496788807,-0.090554586,1.214447618
1496788807,0.127289727,1.153483629
1496788807,-0.121400865,1.099747539
1496788807,-0.138360818,1.047562242
1496788807,-0.151097201,1.221834421
1496788807,-0.027313886,1.14729023
1496788807,-0.08192535,1.099243641
1496788807,-0.175951076,1.071419597
1496788807,-0.458739208,1.060661912
1496788807,-0.443976252,1.018627644
1496788807,-0.277141924,0.981945336
1496788807,0.733470159,0.956014216
1496788811,0.066044228,1.295307636
1496788811,0.059369038,1.230284572
1496788811,-0.125743296,1.172970772
1496788811,-0.115201213,1.126299858
1496788811,-0.206804978,1.330622077
1496788811,-0.067631695,1.24944067
1496788811,-0.046986951,1.207076192
1496788811,-0.233005922,1.18802309
1496788811,-0.551092276,1.17609477
1496788811,-0.534819092,1.143502951
1496788811,-0.390178174,1.113548994
1496788811,0.715360603,1.084142447
1496789487,0.154340956,1.281053185
1496789487,-0.338825116,1.24499917
1496789487,-0.978511159,1.197382212
1496789487,-0.420329542,1.156980991
1496789487,0.136528467,1.265333176
1496789487,0.317003864,1.194084406
1496789487,-0.005727989,1.106642485
1496789487,0.160501773,1.05017364
1496789487,0.698039282,1.083799601
1496789487,0.169936222,1.040443659
1496789487,-0.090061117,1.025369406
1496789491,0.158343779,1.422531128
1496789491,-0.481096886,1.414983273
1496789491,-1.05022953,1.39960289
1496789491,-0.523014689,1.390151381
1496789491,0.215229295,1.495826125
1496789491,0.238773182,1.43643105
1496789491,-0.032131872,1.367903233
1496789491,0.116510744,1.345109582
1496789491,0.535335959,1.388179183
1496789491,-0.060487094,1.332647085
1496789491,-0.018264344,1.393164158
1496789491,0.2277098,1.42952919
1496789495,-0.076158673,1.490701199
1496789495,0.214291007,1.482791662
1496789495,0.242142619,1.470641255
1496789495,0.343521226,1.527910709
1496789495,0.215152659,1.763592243
1496789495,0.124357797,1.793897152
1496789495,-0.432660206,1.753610015
1496789495,-0.201320582,1.726437211
1496792207,0.149591184,1.251899004
1496792207,0.021869031,1.212095737
1496792207,-0.159473832,1.188289165
1496792207,-0.090577319,1.151880503
1496792207,-0.230620006,1.220824003
1496792207,-0.112103545,1.146341443
1496792207,0.03075235,1.104123235
1496792207,-0.04863033,1.044454813
1496792207,0.178652322,1.030118227
1496792207,-0.058119068,0.982955575
1496792207,0.001398007,0.952376008
1496792207,0.276840467,0.927225709
1496792211,0.12906033,1.21257472
1496792211,0.12266473,1.161301255
1496792211,-0.07297228,1.138492227
1496792211,-0.038866701,1.093910933
1496792211,-0.189798785,1.156528115
1496792211,-0.173251608,1.085968256
1496792211,0.032522864,1.037641883
1496792211,0.001168119,0.976839721
1496792211,0.223330113,0.96343118
1496792211,-0.022901797,0.910737634
1496792211,0.061260767,0.874240696
1496792211,0.156974472,0.851153791
1496792215,0.169950621,1.128757954
1496792215,0.167025996,1.092869878
1496792215,0.003205512,1.074227214
1496792215,0.004610572,1.048531175
1496792215,-0.157906888,1.138059855
1496792215,-0.046573837,1.1106565
1496792215,0.031339188,1.11763382
1496792215,-0.065184049,1.075704217
1496792215,0.170810304,1.083655357
1496792215,-0.088349069,1.051491141
1496792215,-0.061022555,1.050009131
1496792215,0.218911131,1.060708046
1496792219,0.055614463,1.101416707
1496792219,0.109919262,1.066397905
1496792219,-0.138859263,1.048206806
1496792219,-0.051891062,1.023133159
1496792219,-0.032054764,1.113663912
1496792219,0.01966864,1.05422318
1496792219,0.000840246,1.013095498
1496792219,-0.076030057,0.975087762
1496792219,0.075969749,0.982295215
1496792219,-0.237598549,0.941754222
1496792219,0.043393139,0.940426946
1496792219,0.357375041,0.950009406
1496792887,0.281950143,1.08140099
1496792891,0.096071683,1.191931367
1496792895,0.323224838,1.177450299
1496792899,0.269190407,1.09757781
1496797647,-1.388180886,1.012823701
1496797651,-1.339444867,1.345878124
1496798327,-0.006627104,1.132746696
1496798327,0.071162573,1.066143632
1496798327,0.174547809,1.01002121
1496798327,0.466928308,0.973191798
1496798327,0.363646997,1.122263312
1496798327,0.247950092,1.040816188
1496798327,-0.112643665,0.987392902
1496798327,-0.106780312,0.942822576
1496798327,-0.067789506,0.909726739
1496798331,0.022360885,1.16982317
1496798331,-0.039451654,1.101040006
1496798331,0.071865443,1.051592827
1496798331,0.279920882,1.01324749
1496798331,0.192009423,1.239268422
1496798331,0.21369395,1.180677652
1496798331,-0.075556816,1.128136635
1496798331,-0.07326366,1.093562126
1496798331,0.108360793,1.055174828
1496801727,0.111953622,1.204742193
1496801727,0.075469385,1.154929161
1496801727,0.048358536,1.106992126
1496801727,0.097714033,1.043745995
1496801727,0.075071739,1.203689575
1496802407,-0.58556757,1.108010411
1496802407,-0.472686464,1.071556091
1496802407,-0.144447669,1.044359922
1496802407,-1.356954585,1.022714496
1496802407,-0.026872765,1.10379076
1496802407,-0.089348212,1.032298446
1496802407,0.127891836,0.966039717
1496802407,-0.106965152,0.906739533
1496802407,0.378913055,0.8847332
1496802407,0.547477521,0.852470636
1496802407,0.196355294,0.82177192
1496802407,0.247214628,0.800070643
1496802411,-0.645233011,1.139677644
1496802411,-0.572759998,1.102181554
1496802411,-0.146765747,1.0621562
1496802411,-1.330100894,1.030109286
1496802411,-0.218357044,1.132011771
1496802411,-0.152170622,1.058691621
1496802411,0.085160757,0.996480227
1496802411,-0.173576186,0.935311437
1496802411,0.548100153,0.912611723
1496802411,0.639374948,0.890786052
1496802411,0.30102575,0.858707547
1496802411,0.265596752,0.836030841
1496805127,0.470861658,1.338198304
1496805127,0.2191842,1.29975903
1496805127,0.718000717,1.28472662
1496805127,0.763779658,1.2633636
1496805127,0.574776841,1.385968804
1496805127,0.589262893,1.322770953
1496805127,0.710709535,1.281250954
1496805127,-0.787822122,1.255556464
1496805127,-0.960215748,1.366430521
1496805127,0.316423755,1.380150199
1496805127,-1.041941619,1.40398562
1496805127,-0.835583679,1.395303011
1496805131,0.214335853,1.349628091
1496805131,-0.041377951,1.368156314
1496805131,0.166090588,1.408365607
1496805131,0.083100535,1.482037544
1496805131,-0.117564067,1.475605965
1496805131,-0.147549583,1.498713374
1496805131,-0.180172073,1.52097857
1496805131,-0.260577161,1.563069701
1496805131,0.197251827,1.525134563
1496805131,0.551420595,1.439705014
1496805807,-0.022977791,1.273674965
1496805807,0.156046946,1.224756598
1496805807,-0.102365272,1.191620111
1496805807,-0.135814705,1.157720327
1496805807,0.097512888,1.389474154
1496805807,0.159606307,1.365101218
1496805807,0.330830811,1.306685567
1496805807,0.256004906,1.250816226
1496805807,-0.07515458,1.233646989
1496805807,0.182839062,1.184757352
1496805807,0.263839038,1.173882127
1496805807,-0.40312125,1.142882347
1496805811,0.0819584,1.201583147
1496805811,0.18654894,1.155433655
1496805811,-0.116982408,1.124172807
1496805811,-0.106644064,1.082385063
1496805811,0.126645486,1.269924998
1496805811,0.079777793,1.201676965
1496805811,0.471080029,1.141841173
1496805811,0.401232444,1.067919135
1496805811,-0.234619164,1.053260565
1496805811,0.08398016,1.024072647
1496805811,0.185318846,1.001597524
1496805811,-0.446455677,0.975147426
1496805815,0.039863053,1.353921413
1496805815,0.149573964,1.353006482
1496805815,-0.112061953,1.361147046
1496805815,-0.141007867,1.40571177
1496805815,0.074059728,1.657348275
1496805815,0.123912878,1.737642646
1496805815,0.37207016,1.753772259
1496805815,0.166178836,1.70791769
1496805815,-0.128988214,1.720541954
1496805815,0.110052007,1.709921122
1496805815,0.214376686,1.808143973
1496805815,-0.440139994,1.826567888
1496807167,0.140696874,1.004051208
1496807171,0.242312294,1.090041161
1496810567,-0.07033919,0.513492882
1496810567,0.012677874,0.512988985
1496810567,0.166931762,0.514185548
1496810571,-0.085476944,0.580665827
1496810571,0.057518655,0.612602353
1496810571,0.101966216,0.643453062
1496811927,-0.0558408,1.517196178
1496811927,0.214451907,1.442785263
1496811927,-0.816804646,1.383531809
1496811927,-0.51398152,1.336541057
1496811927,-0.311651808,1.669286013
1496811927,-0.24980386,1.711342692
1496811927,-0.007660413,1.706699729
1496811927,-0.014892912,1.658243895
1496813287,-0.117514577,2.30803895
1496813287,0.241703232,2.401701927
1496813287,-0.434412198,2.244190693
1496813287,-0.156280986,2.205928802
1496813287,-0.260064907,2.147312403
1496813287,0.486365889,2.071935415
1496813287,0.053691907,2.081274986
1496813287,-0.012916116,2.027925491
1496813287,-0.201234393,1.94933939
1496813291,-0.170425416,2.153375864
1496813291,0.341252338,2.198706627
1496813291,-0.368016188,2.051703215
1496813291,-0.193902797,1.996821761
1496813291,-0.285798622,1.927536726
1496813291,0.379934933,1.859874487
1496813291,0.181670141,1.836116791
1496813291,-0.097333379,1.770848155
1496813291,-0.239899256,1.702224374
1496813295,-0.192558672,2.421426058
1496813295,0.307475672,2.441420794
1496813295,-0.403449301,2.402892351
1496813295,-0.252853925,2.355290413
1496813295,-0.296491163,2.362134218
1496813295,0.314856753,2.315343857
1496813295,0.086747497,2.346043348
1496813295,-0.211103061,2.407274723
1496813295,0.041469881,2.451737642
1496814647,-0.134363522,1.710584641
1496814647,-0.171435043,1.663666487
1496814647,0.111184956,1.579581141
1496814647,-0.066173759,1.546207666
1496814647,0.422468242,2.015784502
1496814647,0.031884321,2.052563429
1496816687,0.778899385,1.711404681
1496816687,0.605437576,1.640381217
1496816687,0.334527284,1.580811381
1496816687,-0.3425496,1.516511917
1496816687,0.199219755,1.663353682
1496816687,-0.589162002,1.57032609
1496816687,-0.237863053,1.494116664
1496816687,0.015495592,1.419064403
1496816687,-0.651101712,1.369251013
1496816687,0.596405452,1.306561589
1496816687,-0.180681462,1.279465318
1496816687,0.042867814,1.245677352
1496816691,0.682580297,1.530887485
1496816691,0.696167305,1.46735549
1496816691,0.360284916,1.414068937
1496816691,-0.255063327,1.356551647
1496816691,0.146258629,0.856564462
1496816691,-0.474263209,0.808658779
1496816691,-0.294020974,0.764180064
1496816691,-0.013846007,0.725793898
1496816691,-0.60668938,0.70031637
1496816691,0.64956247,0.662013531
